SourceFile,ExtractTimestamp,PlanetFormID,PlanetEditorID,PlanetName,BodyType,StarSystemID,SystemName,ParentPlanetID,PlanetID,PlanetNotLandable,OceanWorld,SolarArrayPower,WindTurbinePower,PlanetaryHabitationRank
Starfield.esm,2026-09-04 12:50:50,0005E1E0,MasadaV-bPlanetData,Masada V-b,Moon,83021,Masada,5,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E1DF,MasadaVPlanetData,Masada V,Planet,83021,Masada,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1DE,MasadaIV-aPlanetData,Masada IV-a,Moon,83021,Masada,4,11,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1DD,MasadaIVPlanetData,Masada IV,Planet,83021,Masada,0,4,0,0,4,6,3
Starfield.esm,2026-09-04 12:50:50,0005E1DC,MasadaIIIPlanetData,Masada III,Planet,83021,Masada,0,3,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1DB,MasadaIIPlanetData,Masada II,Planet,83021,Masada,0,2,0,0,8,10,1
Starfield.esm,2026-09-04 12:50:50,0005E1DA,MasadaIPlanetData,Masada I,Planet,83021,Masada,0,1,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1D7,HeisenbergXPlanetData,Heisenberg X,Planet,83344,Heisenberg,0,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1D6,HeisenbergIXPlanetData,Heisenberg IX,Planet,83344,Heisenberg,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1D5,HeisenbergVIII-bPlanetData,Heisenberg VIII-b,Moon,83344,Heisenberg,8,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1D4,HeisenbergVIII-aPlanetData,Heisenberg VIII-a,Moon,83344,Heisenberg,8,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1D3,HeisenbergVIII-cPlanetData,Heisenberg VIII-c,Moon,83344,Heisenberg,8,18,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E1D2,HeisenbergVIII-dPlanetData,Heisenberg VIII-d,Moon,83344,Heisenberg,8,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1D1,HeisenbergVIIIPlanetData,Heisenberg VIII,Planet,83344,Heisenberg,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1D0,HeisenbergVII-aPlanetData,Heisenberg VII-a,Moon,83344,Heisenberg,7,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1CF,HeisenbergVIIPlanetData,Heisenberg VII,Planet,83344,Heisenberg,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1CE,HeisenbergVI-aPlanetData,Heisenberg VI-a,Moon,83344,Heisenberg,6,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1CD,HeisenbergVI-cPlanetData,Heisenberg VI-c,Moon,83344,Heisenberg,6,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1CC,HeisenbergVI-bPlanetData,Heisenberg VI-b,Moon,83344,Heisenberg,6,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1CB,HeisenbergVIPlanetData,Heisenberg VI,Planet,83344,Heisenberg,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1CA,HeisenbergV-aPlanetData,Heisenberg V-a,Moon,83344,Heisenberg,5,12,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1C9,HeisenbergVPlanetData,Heisenberg V,Planet,83344,Heisenberg,0,5,0,0,4,10,3
Starfield.esm,2026-09-04 12:50:50,0005E1C8,HeisenbergIVPlanetData,Heisenberg IV,Planet,83344,Heisenberg,0,4,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1C7,HeisenbergIIIPlanetData,Heisenberg III,Planet,83344,Heisenberg,0,3,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1C6,HeisenbergIIPlanetData,Heisenberg II,Planet,83344,Heisenberg,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1C5,HeisenbergIPlanetData,Heisenberg I,Planet,83344,Heisenberg,0,1,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1C1,GuniibuuVII-bPlanetData,Guniibuu VII-b,Moon,84147,Guniibuu,7,29,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1C0,GuniibuuVII-cPlanetData,Guniibuu VII-c,Moon,84147,Guniibuu,7,28,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1BF,GuniibuuVII-aPlanetData,Guniibuu VII-a,Moon,84147,Guniibuu,7,27,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1BE,GuniibuuVIIPlanetData,Guniibuu VII,Planet,84147,Guniibuu,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1BD,GuniibuuVI-dPlanetData,Guniibuu VI-d,Moon,84147,Guniibuu,6,26,0,0,6,6,3
Starfield.esm,2026-09-04 12:50:50,0005E1BC,GuniibuuVI-cPlanetData,Guniibuu VI-c,Moon,84147,Guniibuu,6,25,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1BB,GuniibuuVI-aPlanetData,Guniibuu VI-a,Moon,84147,Guniibuu,6,24,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1BA,GuniibuuVI-bPlanetData,Guniibuu VI-b,Moon,84147,Guniibuu,6,23,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E1B9,GuniibuuVI-ePlanetData,Guniibuu VI-e,Moon,84147,Guniibuu,6,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1B8,GuniibuuVIPlanetData,Guniibuu VI,Planet,84147,Guniibuu,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1B7,GuniibuuV-bPlanetData,Guniibuu V-b,Moon,84147,Guniibuu,5,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1B6,GuniibuuV-cPlanetData,Guniibuu V-c,Moon,84147,Guniibuu,5,20,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E1B5,GuniibuuV-dPlanetData,Guniibuu V-d,Moon,84147,Guniibuu,5,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1B4,GuniibuuV-ePlanetData,Guniibuu V-e,Moon,84147,Guniibuu,5,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1B3,GuniibuuV-aPlanetData,Guniibuu V-a,Moon,84147,Guniibuu,5,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1B2,GuniibuuVPlanetData,Guniibuu V,Planet,84147,Guniibuu,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1B1,GuniibuuIV-aPlanetData,Guniibuu IV-a,Moon,84147,Guniibuu,4,16,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E1B0,GuniibuuIV-bPlanetData,Guniibuu IV-b,Moon,84147,Guniibuu,4,15,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E1AF,GuniibuuIVPlanetData,Guniibuu IV,Planet,84147,Guniibuu,0,4,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1AE,GuniibuuIII-aPlanetData,Guniibuu III-a,Moon,84147,Guniibuu,3,14,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E1AD,GuniibuuIII-cPlanetData,Guniibuu III-c,Moon,84147,Guniibuu,3,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E1A7,GuniibuuIII-bPlanetData,Guniibuu III-b,Moon,84147,Guniibuu,3,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E1A6,GuniibuuIIIPlanetData,Guniibuu III,Planet,84147,Guniibuu,0,3,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E1A5,GuniibuuIIPlanetData,Guniibuu II,Planet,84147,Guniibuu,0,2,0,0,6,10,3
Starfield.esm,2026-09-04 12:50:50,0005E1A4,GuniibuuI-bPlanetData,Guniibuu I-b,Moon,84147,Guniibuu,1,11,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1A3,GuniibuuI-aPlanetData,Guniibuu I-a,Moon,84147,Guniibuu,1,10,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E1A2,GuniibuuIPlanetData,Guniibuu I,Planet,84147,Guniibuu,0,1,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E19F,IndumV-aPlanetData,Indum V-a,Moon,119135,Indum,5,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E19E,IndumVPlanetData,Indum V,Planet,119135,Indum,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E19D,IndumIV-aPlanetData,Indum IV-a,Moon,119135,Indum,4,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E19C,IndumIV-cPlanetData,Indum IV-c,Moon,119135,Indum,4,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E19B,IndumIV-bPlanetData,Indum IV-b,Moon,119135,Indum,4,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E19A,IndumIV-dPlanetData,Indum IV-d,Moon,119135,Indum,4,12,0,0,4,6,3
Starfield.esm,2026-09-04 12:50:50,0005E199,IndumIVPlanetData,Indum IV,Planet,119135,Indum,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E198,IndumIII-bPlanetData,Indum III-b,Moon,119135,Indum,3,11,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E197,IndumIII-cPlanetData,Indum III-c,Moon,119135,Indum,3,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E196,IndumIII-aPlanetData,Indum III-a,Moon,119135,Indum,3,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E195,IndumIII-dPlanetData,Indum III-d,Moon,119135,Indum,3,8,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E194,IndumIIIPlanetData,Indum III,Planet,119135,Indum,0,3,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E192,IndumIIPlanetData,Indum II,Planet,119135,Indum,0,2,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E191,IndumI-aPlanetData,Indum I-a,Moon,119135,Indum,1,7,0,0,8,0,0
Starfield.esm,2026-09-04 12:50:50,0005E190,IndumIPlanetData,Indum I,Planet,119135,Indum,0,1,0,0,8,3,0
Starfield.esm,2026-09-04 12:50:50,0005E18D,OborumII-bPlanetData,Oborum II-b,Moon,119220,Oborum Prime,38,40,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E18B,OborumIVPlanetData,Oborum IV,Planet,119220,Oborum Prime,0,47,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E18A,OborumIII-dPlanetData,Oborum III-d,Moon,119220,Oborum Prime,41,45,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E189,OborumIII-bPlanetData,Oborum III-b,Moon,119220,Oborum Prime,41,44,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E188,OborumIII-cPlanetData,Oborum III-c,Moon,119220,Oborum Prime,41,43,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E187,OborumIII-aPlanetData,Oborum III-a,Moon,119220,Oborum Prime,41,42,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E186,OborumIIIPlanetData,Oborum III,Planet,119220,Oborum Prime,0,41,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E184,OborumII-aPlanetData,Oborum II-a,Moon,119220,Oborum Prime,38,39,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E183,OborumIIPlanetData,Oborum II,Planet,119220,Oborum Prime,0,38,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E182,OborumIPlanetData,Oborum I,Planet,119220,Oborum Prime,0,37,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E17F,OborumProximaIPlanetData,Oborum Proxima I,Planet,119144,Oborum Proxima,0,1,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E17C,XiOphiuchiIXPlanetData,Xi Ophiuchi IX,Planet,84636,Xi Ophiuchi,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E17B,XiOphiuchiVIII-bPlanetData,Xi Ophiuchi VIII-b,Moon,84636,Xi Ophiuchi,8,24,0,0,4,3,3
Starfield.esm,2026-09-04 12:50:50,0005E17A,XiOphiuchiVIII-ePlanetData,Xi Ophiuchi VIII-e,Moon,84636,Xi Ophiuchi,8,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E179,XiOphiuchiVIII-cPlanetData,Xi Ophiuchi VIII-c,Moon,84636,Xi Ophiuchi,8,22,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E178,XiOphiuchiVIII-aPlanetData,Xi Ophiuchi VIII-a,Moon,84636,Xi Ophiuchi,8,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E177,XiOphiuchiVIII-dPlanetData,Xi Ophiuchi VIII-d,Moon,84636,Xi Ophiuchi,8,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E176,XiOphiuchiVIIIPlanetData,Xi Ophiuchi VIII,Planet,84636,Xi Ophiuchi,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E175,XiOphiuchiVII-aPlanetData,Xi Ophiuchi VII-a,Moon,84636,Xi Ophiuchi,7,19,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E174,XiOphiuchiVII-bPlanetData,Xi Ophiuchi VII-b,Moon,84636,Xi Ophiuchi,7,18,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E173,XiOphiuchiVIIPlanetData,Xi Ophiuchi VII,Planet,84636,Xi Ophiuchi,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E172,XiOphiuchiVI-dPlanetData,Xi Ophiuchi VI-d,Moon,84636,Xi Ophiuchi,6,17,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E171,XiOphiuchiVI-ePlanetData,Xi Ophiuchi VI-e,Moon,84636,Xi Ophiuchi,6,16,0,0,2,3,3
Starfield.esm,2026-09-04 12:50:50,0005E170,XiOphiuchiVI-bPlanetData,Xi Ophiuchi VI-b,Moon,84636,Xi Ophiuchi,6,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E16F,XiOphiuchiVI-aPlanetData,Xi Ophiuchi VI-a,Moon,84636,Xi Ophiuchi,6,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E16E,XiOphiuchiVI-cPlanetData,Xi Ophiuchi VI-c,Moon,84636,Xi Ophiuchi,6,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E16D,XiOphiuchiVIPlanetData,Xi Ophiuchi VI,Planet,84636,Xi Ophiuchi,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E16C,XiOphiuchiV-aPlanetData,Xi Ophiuchi V-a,Moon,84636,Xi Ophiuchi,5,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E16B,XiOphiuchiVPlanetData,Xi Ophiuchi V,Planet,84636,Xi Ophiuchi,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E16A,XiOphiuchiIVPlanetData,Xi Ophiuchi IV,Planet,84636,Xi Ophiuchi,0,4,0,0,4,6,3
Starfield.esm,2026-09-04 12:50:50,0005E169,XiOphiuchiIII-aPlanetData,Xi Ophiuchi III-a,Moon,84636,Xi Ophiuchi,3,11,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E168,XiOphiuchiIIIPlanetData,Xi Ophiuchi III,Planet,84636,Xi Ophiuchi,0,3,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005E167,XiOphiuchiIIPlanetData,Xi Ophiuchi II,Planet,84636,Xi Ophiuchi,0,2,0,0,8,6,1
Starfield.esm,2026-09-04 12:50:50,0005E166,XiOphiuchiIPlanetData,Xi Ophiuchi I,Planet,84636,Xi Ophiuchi,0,1,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E163,ZetaOphiuchiVI-bPlanetData,Zeta Ophiuchi VI-b,Moon,119147,Zeta Ophiuchi,6,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E162,ZetaOphiuchiVI-cPlanetData,Zeta Ophiuchi VI-c,Moon,119147,Zeta Ophiuchi,6,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E161,ZetaOphiuchiVI-dPlanetData,Zeta Ophiuchi VI-d,Moon,119147,Zeta Ophiuchi,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E160,ZetaOphiuchiVI-ePlanetData,Zeta Ophiuchi VI-e,Moon,119147,Zeta Ophiuchi,6,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E15F,ZetaOphiuchiVI-aPlanetData,Zeta Ophiuchi VI-a,Moon,119147,Zeta Ophiuchi,6,18,0,0,2,6,1
Starfield.esm,2026-09-04 12:50:50,0005E15E,ZetaOphiuchiVIPlanetData,Zeta Ophiuchi VI,Planet,119147,Zeta Ophiuchi,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E15D,ZetaOphiuchiV-aPlanetData,Zeta Ophiuchi V-a,Moon,119147,Zeta Ophiuchi,5,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E15C,ZetaOphiuchiV-bPlanetData,Zeta Ophiuchi V-b,Moon,119147,Zeta Ophiuchi,5,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E15B,ZetaOphiuchiVPlanetData,Zeta Ophiuchi V,Planet,119147,Zeta Ophiuchi,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E15A,ZetaOphiuchiIV-dPlanetData,Zeta Ophiuchi IV-d,Moon,119147,Zeta Ophiuchi,4,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E159,ZetaOphiuchiIV-bPlanetData,Zeta Ophiuchi IV-b,Moon,119147,Zeta Ophiuchi,4,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E158,ZetaOphiuchiIV-aPlanetData,Zeta Ophiuchi IV-a,Moon,119147,Zeta Ophiuchi,4,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E157,ZetaOphiuchiIV-cPlanetData,Zeta Ophiuchi IV-c,Moon,119147,Zeta Ophiuchi,4,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E156,ZetaOphiuchiIV-ePlanetData,Zeta Ophiuchi IV-e,Moon,119147,Zeta Ophiuchi,4,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E155,ZetaOphiuchiIVPlanetData,Zeta Ophiuchi IV,Planet,119147,Zeta Ophiuchi,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E154,ZetaOphiuchiIII-aPlanetData,Zeta Ophiuchi III-a,Moon,119147,Zeta Ophiuchi,3,8,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E153,ZetaOphiuchiIIIPlanetData,Zeta Ophiuchi III,Planet,119147,Zeta Ophiuchi,0,3,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E152,ZetaOphiuchiIIPlanetData,Zeta Ophiuchi II,Planet,119147,Zeta Ophiuchi,0,2,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E151,ZetaOphiuchiIPlanetData,Zeta Ophiuchi I,Planet,119147,Zeta Ophiuchi,0,1,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E14E,NemeriaVIIPlanetData,Nemeria VII,Planet,84604,Nemeria,0,7,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E14D,NemeriaVI-cPlanetData,Nemeria VI-c,Moon,84604,Nemeria,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E14C,NemeriaVI-aPlanetData,Nemeria VI-a,Moon,84604,Nemeria,6,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E14B,NemeriaVI-bPlanetData,Nemeria VI-b,Moon,84604,Nemeria,6,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E14A,NemeriaVI-dPlanetData,Nemeria VI-d,Moon,84604,Nemeria,6,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E149,NemeriaVIPlanetData,Nemeria VI,Planet,84604,Nemeria,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E148,NemeriaV-bPlanetData,Nemeria V-b,Moon,84604,Nemeria,5,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E147,NemeriaV-aPlanetData,Nemeria V-a,Moon,84604,Nemeria,5,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E13F,NemeriaV-cPlanetData,Nemeria V-c,Moon,84604,Nemeria,5,14,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E13E,NemeriaVPlanetData,Nemeria V,Planet,84604,Nemeria,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E13D,NemeriaIV-bPlanetData,Nemeria IV-b,Moon,84604,Nemeria,4,13,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E13C,NemeriaIV-aPlanetData,Nemeria IV-a,Moon,84604,Nemeria,4,12,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E13B,NemeriaIVPlanetData,Nemeria IV,Planet,84604,Nemeria,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E13A,NemeriaIII-aPlanetData,Nemeria III-a,Moon,84604,Nemeria,3,11,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E139,NemeriaIIIPlanetData,Nemeria III,Planet,84604,Nemeria,0,3,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E138,NemeriaII-bPlanetData,Nemeria II-b,Moon,84604,Nemeria,2,10,0,0,6,3,3
Starfield.esm,2026-09-04 12:50:50,0005E137,NemeriaII-aPlanetData,Nemeria II-a,Moon,84604,Nemeria,2,9,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E136,NemeriaIIPlanetData,Nemeria II,Planet,84604,Nemeria,0,2,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E135,NemeriaIPlanetData,Nemeria I,Planet,84604,Nemeria,0,1,0,0,6,10,0
Starfield.esm,2026-09-04 12:50:50,0005E132,MirIIPlanetData,Mir II,Moon,85264,Sakharov,1,3,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E131,BonnerPlanetData,Bonner,Planet,85264,Sakharov,0,1,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E12E,AlphaMaraeVPlanetData,Alpha Marae V,Planet,85407,Alpha Marae,0,5,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E12D,AlphaMaraeIV-bPlanetData,Alpha Marae IV-b,Moon,85407,Alpha Marae,4,13,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E12C,AlphaMaraeIV-aPlanetData,Alpha Marae IV-a,Moon,85407,Alpha Marae,4,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E12B,AlphaMaraeIVPlanetData,Alpha Marae IV,Planet,85407,Alpha Marae,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E12A,AlphaMaraeIII-bPlanetData,Alpha Marae III-b,Moon,85407,Alpha Marae,3,11,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E129,AlphaMaraeIII-aPlanetData,Alpha Marae III-a,Moon,85407,Alpha Marae,3,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E128,AlphaMaraeIII-cPlanetData,Alpha Marae III-c,Moon,85407,Alpha Marae,3,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E127,AlphaMaraeIII-dPlanetData,Alpha Marae III-d,Moon,85407,Alpha Marae,3,8,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E126,AlphaMaraeIIIPlanetData,Alpha Marae III,Planet,85407,Alpha Marae,0,3,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E125,AlphaMaraeII-aPlanetData,Alpha Marae II-a,Moon,85407,Alpha Marae,2,7,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E124,AlphaMaraeIIPlanetData,Alpha Marae II,Planet,85407,Alpha Marae,0,2,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E123,AlphaMaraeIPlanetData,Alpha Marae I,Planet,85407,Alpha Marae,0,1,0,0,8,6,0
Starfield.esm,2026-09-04 12:50:50,0005E120,BetaMaraeVI-aPlanetData,Beta Marae VI-a,Moon,119159,Beta Marae,6,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E11F,BetaMaraeVI-bPlanetData,Beta Marae VI-b,Moon,119159,Beta Marae,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E11E,BetaMaraeVI-cPlanetData,Beta Marae VI-c,Moon,119159,Beta Marae,6,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E11D,BetaMaraeVIPlanetData,Beta Marae VI,Planet,119159,Beta Marae,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E11C,BetaMaraeV-cPlanetData,Beta Marae V-c,Moon,119159,Beta Marae,5,18,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E11B,BetaMaraeV-aPlanetData,Beta Marae V-a,Moon,119159,Beta Marae,5,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E11A,BetaMaraeV-dPlanetData,Beta Marae V-d,Moon,119159,Beta Marae,5,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E119,BetaMaraeV-bPlanetData,Beta Marae V-b,Moon,119159,Beta Marae,5,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E118,BetaMaraeVPlanetData,Beta Marae V,Planet,119159,Beta Marae,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E117,BetaMaraeIV-aPlanetData,Beta Marae IV-a,Moon,119159,Beta Marae,4,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E116,BetaMaraeIV-bPlanetData,Beta Marae IV-b,Moon,119159,Beta Marae,4,13,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E115,BetaMaraeIV-cPlanetData,Beta Marae IV-c,Moon,119159,Beta Marae,4,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E114,BetaMaraeIV-dPlanetData,Beta Marae IV-d,Moon,119159,Beta Marae,4,11,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E113,BetaMaraeIVPlanetData,Beta Marae IV,Planet,119159,Beta Marae,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E112,BetaMaraeIII-aPlanetData,Beta Marae III-a,Moon,119159,Beta Marae,3,10,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E111,BetaMaraeIIIPlanetData,Beta Marae III,Planet,119159,Beta Marae,0,3,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E110,BetaMaraeII-bPlanetData,Beta Marae II-b,Moon,119159,Beta Marae,2,9,1,0,,,
